label,lat,long,riverName,stationGuid,wiskiID
Graylingwell,50.850916,-0.76463,,fc86269b-6476-4896-8826-60c2e05f3eaa,245220017
Hadnall,52.780091,-2.708079,,10827523-4cf1-4150-a344-cb4ebfd98598,5001
Hadnall 1,52.770408,-2.703772,,10827523-4cf1-4150-a344-cb4ebfd98598,2878A
Hadnall 2,52.77023,-2.703473,,10827523-4cf1-4150-a344-cb4ebfd98598,2878B
Blakedown,52.399916,-2.177861,,6b8ed127-c846-4117-9863-23e2046352f4,0586GW
Bowling Green Lane,51.726789,-1.970844,,945276a7-6b68-4613-b7b9-a3ad27638feb,SP00_142
Halifax Thrum Hall,53.724046,-1.886276,,6ce8f192-97cf-491c-bf18-6f955e849715,SE02HTH0MG
Six Bells,52.32716,0.854102,,002061b9-3558-4d98-8099-6cb7fc98560b,TL97_150
Broadley Wood,50.853915,-2.220606,,8babb22b-eac7-4575-90ea-48eab3398e2c,90180405
Milton Farm,51.718747,-1.795044,,f9d8f4b5-0ae9-40b5-8833-fb0923decd00,SP10_103
Hockering,52.677788,1.070239,,9f84833b-77de-4581-996b-85c7f107ba21,TG01_736
Five House Farm,51.986889,-0.05221,,ee7b01e0-ffd8-4676-ba6d-15bf97c16a00,TL33_19
Alfington North,50.781813,-3.25102,,d84047d3-4c95-430f-85f2-1176b815ff54,SY19G100
Chalk dale Owslebury,51.001016,-1.272349,,48a0ddb1-431c-46a9-b5d2-9e33f6048f59,142209228
Sandford Godshill,50.633342,-1.235675,,79fad769-5a39-43b2-9e33-678066226e4d,40101032
Burton,53.17659,-2.741076,,ab71e677-ccb0-4cc9-9dbc-6f8e1453eda4,SJ56_48
Hillington,52.800086,0.557709,,97b82dfb-fe18-4a5d-b31e-9def7a545e91,TF72_122
Wain Wood,51.915806,-0.281307,,796053c1-5fe8-4084-9684-7dd90591af13,TL12_108
Itchen Abbas,51.09427,-1.230903,,7b1f7ff1-8e3d-476f-a984-e7b84f06e23a,142204608
Little Weighton,53.791631,-0.502782,,fb49a5c6-ee48-4553-8a46-b6f1972d6c7d,SE93LTW0CC
Marsh Lane,52.696745,-2.347012,,c03ceebe-2d9b-4df2-b677-f9db44e19d68,8044
Solent Business Park,50.881061,-1.244709,,7410f4d6-6721-44ca-b09a-9164b3d6436b,142508910
Catshill,52.362635,-2.063608,,796250ec-41e5-4428-8c02-3a910d6f608a,1904
Westfield Farm Norton,53.631191,-1.212674,,5c128550-4ed5-4c73-9fed-bf42608b0d04,SE51WFF0ML
High Laver House,51.751081,0.21241,,9d95ed6d-194e-4131-bc98-61f04ec42a41,TL50_9
Beechwood Park,51.817411,-0.473751,,ce7d8683-3dd1-4155-a5d4-ee165406bf4c,TL01_90B
Walker Riverside,54.967216,-1.53956,,17bc4747-0c22-4246-990e-888b9a0397ce,23-5-78
North Rauceby,53.003023,-0.497617,,b3f5bbe1-8408-42c5-bbc9-e6e44c1ae354,2_514
Hatherden Cottage,51.251659,-1.508205,,322e38e4-70d2-4902-b95a-132af5bf828a,141806392
Chipstead,51.282765,-0.197007,,26a4ef09-e6d6-405a-b5bf-bd011a104b5c,TQ25_86
Newgate,51.16452,0.97017,,ee074709-ea0b-4af9-b497-a66077e4293b,644304001
Clay Street,52.293881,1.064826,,9a6685c6-fcd0-4c18-9c4b-2aa6f9c2fece,WAVOBS03
Grafton,52.760943,-2.832545,,283bd57a-ab35-4459-90e9-41fe3875c121,26118
Grafton,52.761211,-2.832846,,283bd57a-ab35-4459-90e9-41fe3875c121,0141GW
Hartley Court Farm,51.41431,-0.989937,,0d2f9041-1995-4008-a19c-44c3145d3cc9,SU76_3B
Nine Yews,50.922114,-1.94854,,106782c5-cbd7-46eb-a6be-4d2bd1ef3f61,90101117
Haugh North,53.265933,0.115424,,3b869e92-25d2-438e-b554-76ecd85e3744,6_082
Wyatts Cottage,51.924819,-2.433364,,88abd796-7b47-473c-a3ba-f597db42c51b,0448GW
The Carr,52.837168,0.511438,,b7e827ed-63fa-4e04-a4ab-607aff809939,TF62_034
Frying pan Lodge,52.490656,0.649874,,d057bdb0-09f3-4410-9f4f-d3037bb54c93,TL79_003
Great Durnford,51.136616,-1.811564,,d234aa2d-5393-4fae-bef4-995bbc382a76,90113205
Sandholme Bridge,53.883763,-2.734057,,0c3b44bd-f58e-4dd7-a4e8-f54f8ffb327c,SD54_18E
Orchard House 2,52.487509,1.187548,,7907e69c-b623-4baa-8401-4dd9c1e7de5f,NTG1962P2
The Birches,51.080303,0.060666,,48e6c607-9a8a-40ee-9afe-4505853ae79d,443500006
Brightwalton Common,51.523116,-1.387298,,cf1a505b-7924-44ab-9ba6-b792851a5383,SU48_76
Bush Farm,51.533352,0.250543,,cec5a271-6063-4c0e-80ca-4f237c9ad379,TQ58_2
Kemps Sandstone,54.082212,-1.257573,,3729cfe3-f6fe-40b1-949e-5e3547ffa1ab,SE46KMP0SS
East Winch Common,52.713286,0.518336,,1810d12e-11f0-479c-a7f5-2974685b7359,TF71_161
Soles Farm,51.204917,1.225017,,fab0a841-4a2f-468d-b3d5-178e9d55d133,644622001
Kingsley,51.126943,-0.892755,,0d556a13-d4a6-4840-a47b-905358defd34,TW73_4
Mill Hill,53.363454,-2.129861,,3ca6ead3-fe86-40b3-88b1-2e2759658579,SJ98_41
Martins Corner,50.908932,-1.119292,,30500d09-f731-45d8-a8fe-9c9e3f735a31,143306948
Hawes Green,52.554513,1.296371,,d9bcdad0-5117-4d28-9059-93066a59d584,NTG2030P4
Willaston,53.286626,-3.009087,,0f0471f7-b787-4ccf-acf7-5efd795123d7,SJ37_41
Dumpling Green,52.666883,0.974951,,4221c95e-964e-457e-ab09-2ab4b9a8fe80,NTG0111P2
Mablethorpe,53.323783,0.250727,,12c43f5f-f590-4158-862c-18322aafb206,6_091
High Hatton,52.819712,-2.579773,,5f921cde-547f-4fe4-b5dd-34de6dd32e30,2892W
Wiggins,52.069576,-2.742124,,fb1ad457-345b-4de1-875a-8b2d38abd71d,5523GW
East Wickham,51.475393,0.107282,,4363dd99-8672-4cc2-9399-1470a036f817,TQ47_95A
Great Massingham,52.773946,0.649913,,4f3a5d87-0c1d-4b39-bf2b-af7fd51b2ca4,TF72_828
Woodhouse Grange,53.556092,-0.977324,,4da27260-97f8-4302-ac91-83e08984752a,1850GW
Sallowvallets,51.818522,-2.571573,,e3707aa4-56f0-4d95-8125-6a7926f4b13b,0348GW
Larlingford,52.462995,0.920482,,335ca208-cee0-42f8-b4d4-3356664f1e86,TL98_013
Grindale,54.122397,-0.257207,,8551c0e6-224d-4df2-8925-64c932527820,TA17GD00CC
Little Down,50.673662,-1.38547,,6f6bb1ea-0852-4b8b-a842-a6fcd0ea1dda,40401083
Thrintoft,54.337888,-1.500229,,1f6ec8af-cfa6-4697-8560-b740954d81f0,SE39TT00SS
Woodland View,52.444234,1.014034,,39491603-630d-4c01-a7c3-738228007e7c,TM08_104
Garston,53.351817,-2.893744,,7b891f83-384b-4de8-bf7f-0285159f1186,SJ48_45
Castle carrock,54.872982,-2.721072,,b1fe9623-1084-4d26-8259-7fea24ee0718,NY55_71
Hogstock Cottages,50.860667,-2.071295,,2d472d11-c82a-4709-a1fb-3f896e65fda8,90190302
Skippers Lane,52.110209,0.398177,,ca66bef8-51d4-46ae-b52e-efc89386df1d,TL64_043
Wayland Wood,52.558522,0.836391,,1ea16093-04dc-413c-9611-7014c670fc65,TL99_005
West Marden Farm,50.916672,-0.904366,,d5b1e945-9ff4-4478-b5b4-ea071d48d299,245121004
Shacklewell Hollow Pond,52.661237,-0.55727,,ef302596-1ece-4a4c-89bf-3a0999168834,8_914
Creeton,52.767996,-0.502755,,0afed183-a868-49a9-a507-08256136369c,3_308
Hucklow,53.295277,-1.734776,,0fc37196-a03a-47fe-ba75-e74aef7e0616,1424GW
Trout Inn,51.690145,-1.678341,,4cddf8df-6e75-4916-a6e6-71e7c102842c,SU29_17
Coxs 6,52.693853,-2.598818,,7477e564-c0d0-4cfd-b0f1-c94b406f823b,8043GW
Keeper Cottage,51.961713,-2.374195,,5aaee5be-9e79-4a9d-ae38-d0f2d98d199a,0204GW
Parsonage Farm,52.029884,0.105862,,57ec9b81-5442-46af-a366-489a7b1bfaa2,TL43_007
Portsdown,50.854243,-1.056563,,31cd3f57-cdc8-4e5a-80d2-14edbea14c40,143304903
Stoke Petsey,52.846954,-2.540937,,662ce4d8-a36e-4b62-b429-c458a72242af,2189GW
Handley,53.111807,-2.796462,,ac3cace4-4e48-4669-8c8a-037b2b46ccec,SJ45_102
Ashey,50.687376,-1.176914,,63184863-5089-4072-b1ae-0befe5aaa879,40201078
Blind Mans Gate,51.353409,-1.372259,,76b90ad3-ffa8-4857-b920-cd69f6c9e5f4,SU46_139
Storeton,53.35071,-3.04658,,4804523f-afc4-41da-bea0-29482ef45e3a,SJ38_89
Speke Hall Avenue,53.343337,-2.867507,,971a1d31-8541-4350-8283-973c1e372267,SJ48_91
Harfield Easton,51.074736,-1.269766,,a4e61bfa-33b2-4bdb-a43c-fbcaa4703430,142204188
Coldsides,54.564962,-1.609567,,0bafcd97-b97b-40c5-9d7a-37776aecdd6c,25-3-61
Thorninghurst Farm,53.622688,-0.990956,,b024e01f-c59d-4456-8076-dbdc8a6f2032,SE61TIF0SS
Sennotts Farm,50.992612,-0.019062,,a2c64310-68bf-42c1-a14e-cfcd43164c73,342812007
St neots Road,52.219117,-0.004147,,2ea27a13-c56b-4886-ba3d-bd1ddb4e3c6e,TL35_011
Amesbury Shallow,51.176686,-1.781646,,ae4c17bf-b174-4dc1-803d-70156dce6297,90114202
Amesbury Deep,51.176686,-1.781646,,ae4c17bf-b174-4dc1-803d-70156dce6297,90114201
Woodingdean,50.829674,-0.085638,,87da83ba-a068-4af1-a42f-1e89f8c34fe9,242600012
New Barn Farmington,51.824901,-1.788469,,2c761d40-9b3c-434b-8914-30c2e99744a9,SP11_13B
Bughill Farm,51.29798,-0.057556,,09f61c94-d50e-408a-b781-b20617ea31b1,TQ35_7
Cullpeppers Dish,50.73176,-2.264055,,3dff70f3-b4fe-48ff-890f-b9d5b0191e17,90189120
Manor Farm South Creake,52.893623,0.757944,,07f46a5c-fe0f-4be1-91b9-a6b7e9fe2cb2,TF83_566
Mossy Bottom,50.8496,-0.262416,,b7274ed8-ed47-4942-b2b0-6c36e864945a,243112007
Westley Road,52.244728,0.670614,,b51a06cc-f602-46c3-a309-271663872d8d,TL86_206
Woolhampton,51.392251,-1.175902,,2a660ce4-5609-4e6f-bdad-b1899ef9413a,SU56_117
Hemsby,52.6924,1.667514,,d16c16ab-ded5-4eb6-ae69-a5a4f57e27af,NW_TG418A
Adelaide House,51.50907,-0.08678,,ac782258-32ea-4796-b492-9305aa3a8581,TQ38_413
Little Ouseburn,54.040209,-1.321021,,32f4a97b-66cd-4fc9-9acc-bfee5ef123b6,SE46LOV0SS
Broadstairs Memorial,51.360978,1.434352,,452e58ab-76d9-4a84-84ff-9cf7fd98bd11,644046002
Swillbrook,53.804083,-2.783836,,301ff951-4daf-4145-8194-eb307235311b,SD43_3
The Warrens,53.782073,-0.565047,,c29cb316-fec0-4b57-97f2-d178f8d716f6,SE93WR00CC
Morestead Hill,51.028793,-1.276634,,868d70c0-103e-4099-8301-c4bbbee2556d,142206227
Cheriton Wood,51.06503,-1.126324,,b3f1b9bc-41a3-42e2-b619-7ae2febcfb2d,142201761
Puxton Deep,52.397976,-2.255599,,33f3db6b-df46-49f6-99f1-1bffa5b9b852,1924
Puxton 9,52.395552,-2.253969,,33f3db6b-df46-49f6-99f1-1bffa5b9b852,1942GW
Puxton 5,52.399061,-2.252372,,33f3db6b-df46-49f6-99f1-1bffa5b9b852,1939GW
West Harlinghill Plantation,52.41079,0.898604,,109299c0-a8a7-49e3-8793-29d32afff9e7,TL98_147
Eastfield Farm Easton,54.095026,-0.237404,,8f65dbce-d12e-4b7e-82a0-d4d13240923b,TA16EF00CC
Hammerpot Barn,50.836834,-0.47365,,c0979270-f079-49ea-bcaf-da9e4defe8e7,244140040
Burrough Green,52.169446,0.401055,,0204b0f7-fe9a-4f9b-ba7b-7cd5e164570c,TL65_450
New Farm Landbeach,52.276246,0.165912,,5cff5cc6-4110-4602-895f-ebbf0eee91ba,TL46_001
MELLING,53.483382,-2.921524,,019c5692-c573-4e56-a1ae-9e37f3b692c8,SJ39_105
Lower Chance Farm,51.541007,-1.252035,,b5826888-4016-4bbf-b193-c45eadf4eeee,SU58_89
Swanley School,51.397453,0.16977,,72c56999-a705-4031-ac92-8443ea196433,441321003
Briston Beck Farm,52.840412,1.075631,,867c8ad8-274a-4171-a70d-9dbe359ff0ac,TG03_712
Bootle,53.480387,-2.981583,,cb3a226a-784d-4d64-a0fb-e75f91618e9c,SJ39_106
Riverside farm,52.666719,0.974319,,637b5771-f880-4843-8a62-2981d7d726ae,NTG0111P3
Grange Farm Aswarby,52.958709,-0.408338,,5500c7a7-46ee-496e-ba85-dcb253dd96ae,2_546
Church House Hougham,51.114181,1.254332,,1554f671-babe-4131-a4c9-85e45196437c,644012001
Valley Farm,52.792277,0.60009,,52b41557-e3bd-4d93-b596-67e6ab392905,TF72_007
Croxton Park Bescaby,52.827108,-0.790742,,b7b57b43-a450-4f2f-ad5c-a4b9bf249a4d,1650GW
Southey Barton,50.912966,-3.297835,,11b61791-8783-4889-b640-616ff642d634,ST01G027
Little Hormeadbury Farm,51.94316,0.034504,,02f4a7e5-ae7f-44c7-9a68-520644ad29ad,TL32_90
Taylors,53.445298,-2.512679,,4cd324c8-6ef2-44f9-938c-d034a5ba8bf8,SJ69_39
Mitchells Farm,52.05641,0.269127,,b1f6ec01-72d5-48ac-9377-fae9d41a7766,TL54_029
Oakley Recreation Ground,52.169626,-0.529138,,f318d2e0-adad-4f00-9c45-7a7d4bcab6f2,TL05_083
Bedfield,52.254234,1.250112,,fa943e7b-fddb-4976-b02c-8ccc2b71acb5,TM26_169A
Preston Drove,51.161046,-1.123525,,138ba212-4417-44d2-891a-a0ff71ed7985,142203592
Well House Bramfield,51.818106,-0.112746,,9ac3982f-a7fc-4d74-ac42-db8195ae34c0,TL31_9
Manor Farm Codford,51.179771,-2.035136,,808c67d8-049b-4bd1-ad1b-d3164970d6cd,90194412
Hughenden Valley,51.658609,-0.750963,,e2eeac4e-5361-405f-9e55-4d0f1f82d080,SU89_98
Southlands Nursery,50.659264,-1.211996,,55655ac3-fb63-47fe-993c-db06408254fd,40101065
Gatcombe,50.663032,-1.317554,,004209a3-e302-43ce-9ac8-f5e115cbe27a,40301037
Walkern Mill,51.912818,-0.132405,,8435f2fb-dd23-4095-87e8-226c035f116d,TL22_86
The Lodge Middle Harling,52.429721,0.913558,,ab8bb059-e710-4f98-a001-66ded94a53ba,TL98_012
Beetley,52.717141,0.932138,,33259645-62c9-4a02-9841-444a707c3ee3,NTF9187P3
Cleyfield barn,52.583291,0.603451,,2898e8d9-47e4-4e03-8639-182bc18787fe,TF70_128
Seaton Chalk,51.284766,1.18824,,a6ad04b7-72c3-49d4-aeee-855f40161158,644601009
Kingsley 1,51.129131,-0.8865,,e6f17456-e561-45b1-8fbe-a920ca0c1fb7,TW73_1
Bordeaux Farm,52.054458,0.202806,,806d86f0-5db2-426a-8606-2db28b6137ff,TL54_018
Great Snarehill,52.394183,0.776445,,32073775-a2f3-4e0a-ac4a-02456a219a78,TL88_065
Friary Wonersh,51.208635,-0.525671,,084c853f-748c-4567-9f1b-ce27fc46ec15,TQ04_13
Hinxton,52.086202,0.160491,,494a11c8-6e30-4d78-816b-e1b56bd02115,TL44_289
Tilehouse lane,51.607112,-0.510273,,dd076b77-32f3-4309-83a2-4a1e7531f370,TQ09_127
Sweeps Lane,51.391196,0.123031,,eeca5d11-7581-4008-91a5-3aaf969e7c68,441231002
Home Farm Great Gaddesden,51.794088,-0.49194,,a0eb469e-e8be-4847-915c-3b4e024555c3,TL01_27
Whyr Farm,51.467828,-1.880961,,11801449-adbb-4550-bf9e-e2d0315fd63b,SU07_13
Coney Weston,52.356407,0.849921,,6bcc01a0-59f3-4560-ad11-71638c42f6f0,TL97_143
Swanbourne,50.866212,-0.556109,,d751c42c-f5a3-430a-8196-97c5b48601b8,244132009
West Stow,52.311725,0.623617,,c75d568a-3704-43a0-87d5-7bc372501c2b,TL77_268
Weston Longville,52.698314,1.124083,,950cb469-e1aa-4c29-b76f-40372d96b047,TG11_151
Fairoak,52.895761,-2.350831,,0254ace5-0f39-4599-9e18-31f1b5c8a82e,1006GW
Worthing Victoria Park,50.814441,-0.380266,,b794bef8-bc63-4e8a-90a9-71f904fe06e3,243100035
Beech Cottage Hunton,51.155187,-1.32482,,0911fbf8-855e-4f10-9ab6-b2e063b6d48b,141804296
Yalding Road,51.494773,-0.070379,,418ce25f-6682-4ce4-90d9-fe3c8f6d9a20,TQ37_7E
Earthholes Plantation,52.539516,0.823824,,8ba8ba68-4e46-4d63-bf94-194218853f05,TL99_027
Lodge Farm Biggin,53.817208,-1.178359,,9f85d007-7184-4746-8fc4-aa2e45c984f0,SE53LF00SS
Whitewool Farm West,50.988225,-1.071318,,0e5a06e4-584b-4200-8523-28674855a62a,142802276
Mill Lane Boyton,52.070849,1.469109,,a816e900-7f76-46a9-8a50-57618be615e6,TM34_7781
Cridling Stubbs,53.680948,-1.212231,,2f3fef62-434b-4f5c-abd9-8cf7587c791c,SE52CGS1ML
Laggots Farm,51.685751,-1.450793,,47a1e64f-a5b7-4f66-8d71-4253d2bd1a20,SU39_82
Great Ryburg,52.807905,0.908714,,995ca9a8-3dac-4e18-be65-9273a7bb0390,TF92_671
Oxton Hill,53.058653,-1.033009,,0add5bd1-0ba0-4594-ad69-3ced9008e380,1812GW
Little Moor,52.580122,-2.250608,,583ccdc6-1243-42b7-83cb-45ea20ddb97d,0224GW
Knowle,50.799656,-3.737373,,95d3aff6-ed29-4960-935a-6afc9a11f24d,SS70G003
Sweet Briar Meadow,52.640724,1.263987,,03579f50-84a9-4b20-b6f7-014b3bbc9239,TG20_099
Telscombe,50.820139,-0.002887,,08dc7281-7977-497f-bd4c-db76b04dbe15,242621004
Cockley Cley Car Park,52.604717,0.648943,,f32ef4d5-228e-44ed-bf38-5a6d848f9884,TF70_126
London Road,52.467849,0.939092,,8371a189-b6fb-47e4-ba81-7e30b0022449,TL98_024
Cotterell Court,51.222855,1.046146,,1e5f1157-0ff1-4bcc-9ade-84ee629f0f84,644422001
Calder Abbey,54.445873,-3.462716,,be3c7945-7c7a-4621-90a6-fd73ff16e60d,NY00_313
Shelton under Harley,52.951266,-2.265996,,5f328a3e-53b5-47ac-a5bd-e0272db370ef,1043GW
Kenchester,52.085209,-2.82233,,aee7f324-da2d-418d-bd50-ee32b885fe1f,5527GW
New England,52.225512,0.316119,,4d698b75-885f-4bd8-877e-1c643d553853,TL56_007
Besford Corner,52.815494,-2.664142,,4d55332f-6ac7-4321-a270-0f1b7ed4b06d,2031GW
Almington,52.9092,-2.444913,,31eb42c5-d3b7-4a02-869b-5f9222080b91,0488GW
Rushmore Lodge,50.975244,-2.061643,,48ad6f6a-f67b-465b-bb13-c11bd59b9039,433503
Worlingham,52.439604,1.609195,,beaab663-15a5-4782-b3a7-592b11743f5b,TM48_583A
Sopers Bottom,50.873168,-0.335591,,8cce7679-e7a4-424c-99f6-d2ae42b58177,243110029
Crockenhill,51.384032,0.167511,,33418c3a-3fbd-418c-9403-47e7121a8037,441321004
Woolgarston,52.724903,-2.095674,,00dfd46d-cb66-4b37-af43-0f1298782424,1009GW
Damerham,50.942852,-1.84803,,4cc973f4-f93e-43aa-9082-7ef593f54977,90111200
Bathurst Sawmills,51.713522,-2.045031,,65ba1ba1-a8cf-4ac4-9896-6460f735276b,SO90_69
Field Barn Farm,51.31258,-1.256099,,f9cc3bda-049f-4893-a30c-a7ea3f41336a,SU55_37
Maple Hayes,52.685567,-1.853572,,9ec1a973-af45-434a-9538-88c354b18972,1064GW
Lovers Lane,52.397998,0.940238,,c9cfae67-7c90-46c2-bdb4-a923e1e11b1b,TM08_112
Rookwood Farm,50.914981,-1.073644,,aca36925-f76d-4ccc-90b9-ff68af04ac1e,143302265
Hoaden Court,51.295673,1.256628,,2ad79045-6d96-45d6-a984-fc0f10d8c2ff,644821001
Alswick Hall Farm,51.946761,0.0028,,1123ab99-b67d-4072-bdc5-9948541ecaec,TL32_44
Wrinsted Court Farm,51.270905,0.721364,,3bbd8e2a-4ca9-40f0-b0df-96fdbde40516,642325014
Swallowholes,54.253306,-0.481657,,581de0ee-2ff9-4036-947c-97e63ea58825,SE98SLH0CO
Sutton Wetland,52.587493,-0.394808,,f7e27e2a-4709-4903-adbc-10d6040b05c1,8_913
Drakley Heath,52.814271,-2.570947,,4f12df61-e741-4160-9d48-ee4a96e7857d,0110GW
Townlaw,55.402725,-1.771077,,c75dd63a-aeb1-4f78-a396-b9eb9f815abf,22-2-32
Perryford Lane 3,52.400599,-2.200498,,4ae7c29f-4e5e-4fbb-b850-28d6f6312e22,1911
Perryford Lane,52.400599,-2.200498,,4ae7c29f-4e5e-4fbb-b850-28d6f6312e22,1910
Thuxton House,52.615403,1.012827,,e2ebb731-3ef2-49a2-b8f5-9145416fd6c8,TG00_460
College Farm Cirencester,51.710114,-1.997268,,4424d7b5-9df4-41fe-8dd4-8933dc5b1334,SP00_143
Fox Hill,51.335117,0.766847,,7f25569a-2eef-49f1-b906-3a72aa01d21d,642322001
Shillingthorpe 2,52.687849,-0.413101,,9f33ed90-962e-43f1-abef-55d9612c826c,4_001
Oak Cottage,52.062225,0.670331,,f0b0ebc0-0163-41fb-aef6-d6616dfc84ef,TL84_330
Hay Fen,52.455072,1.001614,,c59dee1f-abc6-4a6a-89c8-77b4e76b9a60,TM08_011
Bekesbourne Hill Farm,51.262125,1.14038,,1f7f5f93-1b01-4e9b-92fb-4bc13bbf6b4e,644602001
Hough End,53.438041,-2.253073,,66a1aaad-d485-4da9-b823-2133e4e9ea2b,SJ89_229
Northdown,50.974146,0.265064,,0a10bfe9-cff2-4534-9cac-ceb16c6dadc3,546612003
Plex Road,52.777216,-2.737237,,ce3e4458-bb35-4a18-84f6-be93306d481c,26066
Ringmer Gote Farm,50.887115,0.061214,,192a9f65-67dc-418d-9bbe-391a543f0966,342640014
Woodlands,53.387476,-2.82247,,5583edf6-0fd7-4fff-bb24-93728c98656f,SJ48_68
Piddington,51.640765,-0.830849,,0d0d7279-7ae8-4ad9-9c2a-1775c521d9f8,SU89_7
Clearbury Down 2,51.016457,-1.796939,,b450c46d-1636-4d3c-b12c-b3929bfc1fc7,90112105
Folly Lane Claxton,52.572663,1.450577,,e16e88aa-4c1c-41f4-bcdb-47a36595c587,NTG3032P1
Southburn,53.973575,-0.482209,,ac290d1c-ca7e-4210-8391-f2c4f7eca555,SE95SBB0CC
Aston,51.887709,-0.141235,,61fa0fb1-2abf-4950-b01a-269fad12e1b4,TL22_89
Devils Dyke Farm,50.876929,-0.209374,,af9f39c7-968e-43f4-881a-8234526d8876,243103027
Stapeley Down Farm,51.229706,-0.934331,,d2387986-de88-481b-9432-eec1ad19f40d,SU74_6
Selby,53.781466,-1.047721,,c4c3c88d-eecb-4479-a559-1c902f65f7fd,SE63SBS0SS
Hound House,51.192458,-0.463505,,2dd81c74-d5d8-4bc3-8057-2d5d90d99c51,TQ04_36
Well Springs,54.809131,-1.615651,,f9b65588-c958-4f5c-92d2-71747b5e50a6,24-5-153
Bank Barrow,50.665692,-2.422525,,6b0bdb34-1e9d-444d-8c23-cf317cb4ee97,90178231
Woodyates,50.974818,-1.978577,,880d2b80-9acc-4d3e-99e7-2501dfc8700e,G433505
Goodwood Golf Course,50.882645,-0.748793,,f4849d04-203b-4edd-840e-8e5bb7185eb8,245411003
Oak Ash,51.494426,-1.386098,,4933085b-e103-4f00-ae45-d95f8f20bc87,SU47_138
Harewood Forest,51.213365,-1.418418,,f82ba163-ca3a-40fc-ad35-6636073427a4,141803175
Brickworth,51.015458,-1.689813,,238bd4b3-797b-4daf-9e82-d74c3e384b1a,141817479
Carlby,52.710259,-0.466097,,636b9d22-3d18-49e7-8b10-c2a17bd1cdf9,3_313
Great Casterton,52.6945,-0.52066,,d23cba42-48d6-4422-b4ed-38573a6551b7,3_501
Aldenham,51.674846,-0.355773,,24b17637-9ac6-4a91-9ac2-cb62c77e5587,TQ19_65
Haggis Farm,52.190675,0.071038,,b3272d5b-f4fd-48eb-8bc7-67c102d65943,TL45_006
Booton Common 5,52.762586,1.127914,,97362452-c35b-41de-9422-206a801e0653,NTG1212P5
Surbiton,51.388685,-0.317026,,4a4edc43-5aeb-4520-99d1-21f70d804ab9,TQ16_50A
Oaklholt,53.211209,-0.433289,,853d6493-73d0-4d49-9b12-5cecdaefab87,2_566
Ousby Moor,54.715781,-2.628556,,70d7f8c2-2c44-4762-abe4-69dd49c8bfdc,NY53_10
Albrighton,52.761889,-2.744388,,fac0bd7a-e561-40fb-87bb-f99930a8f21d,2846
Bures Water Tower,51.945387,0.765365,,84ef621a-0d0a-41b3-ab5d-4ae637423076,TL93_010
Booton,52.76232,1.127747,,4b3c8667-219e-4ece-b652-1b0f9d54916f,NTG1212P6
Witterage Green,52.81779,-2.760923,,f264b274-1aef-4278-9f09-62dc5a0b0241,0435GW
Box Tree Cottage,50.809532,-0.511302,,211d1fb8-ec09-4355-9a95-c39d7e4ac6b4,243100023
Broughton Vicarage,53.804765,-2.717947,,07020a2f-b787-46e2-a01a-0dad953fe421,SD53_29
Gade 2,51.790976,-0.506717,,a4d5e01a-6c67-4d5e-8abc-3ef49e011b78,TL01_182
Harting Common,51.028908,-0.858229,,5026ea7a-324f-40aa-bca1-58c8f8fa1c49,244343007
Hillpool,52.382418,-2.154872,,9c808c22-b0bd-45e0-90d4-b704e2141252,0176GW
Hodhill Farm,53.191729,-1.221898,,2f3c5868-8c62-4dd8-b0ed-c277596758ec,1766GW
Kersey,52.061363,0.921436,,831d54b7-5578-464e-bab8-d15e5acecf78,TM04_040
Dunnsheath,52.756702,-2.782084,,42ffd255-c87d-4e10-abac-1ea3a60432cc,26056
Newton Ketton,54.579904,-1.516473,,eff4f717-63a1-4242-81c6-82d086ddba72,25-3-78
Tilshead,51.244389,-1.972451,,4c00501c-8ebb-49f2-8d81-da156365d712,432303
West Burton Hill,50.91056,-0.593997,,ea01b2f1-7541-4f1d-a711-97391d88e96b,244151002
Soames Place Ropley,51.071486,-1.065713,,3b6ea3da-a5c1-4299-9ff4-9704e0d0c51d,142202044
Hill Top,54.795547,-1.672238,,39ad5ba5-0121-4afa-bacc-6a803c408b5a,24-4-32
Bighton Cross Road,51.1045,-1.125466,,cddb6413-2b4a-43cf-8f25-7467c280dfe6,142202666
Barkway,51.996054,0.018124,,e8e97a3c-a96e-4fdc-a6f7-a44fb575d56d,TL33_51
Cherry Tree Cottage,53.832862,-0.415941,,d8781875-eaab-4a10-b846-c4a04cc874a1,TA03CTC0RD
Pyecombe Old Rectory,50.901143,-0.173602,,b759289d-f82e-4e20-ab06-4d2127322448,242601015
Green Hills,54.313784,-1.478756,,87ca05d8-dcab-4535-92b2-19f2b14727d7,SE39GH00SS
Hatford,51.660608,-1.526404,,e2e6bcf8-8ff9-47e6-a189-a44e3a0e9ce6,SU39_97
Hertford Lane,52.043801,0.111051,,97985449-619f-4d16-905d-2ba45fb82437,TL44_288
Wyre Bridge,53.903353,-2.763472,,90ff9f4c-7d26-42fe-90b1-e84830539b1c,SD44_32
Hermitage,52.834927,-2.628368,,e1188107-701e-486c-97ef-8faad3ececb5,26061
St Marys Church,52.891674,0.756304,,82e90465-c489-40d4-8b73-3a34e9e7082f,TF83_560A
Chevening Kitchen Garden,51.299323,0.127482,,2fc6e774-bfb6-44ed-93fb-9d02d6531efe,441346001
